encoding,auroc,f1,task,model,dataset
WCYKMVHQFDGRLITNEASP,0.8717016100062049,0.8772946859903382,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8057276868815518,0.8199811498586239,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8351131576369158,0.8548094373865699,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8169924235002123,0.8254580520732884,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8840297508245974,0.8884578079534433,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8116958133307207,0.8214971209213052,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.884221612618791,0.8880233690360273,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8128510662617159,0.821944177093359,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8769941380098626,0.8780971258671952,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8146819176382222,0.8245445829338447,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8753673949250514,0.8853383458646616,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8212297116358055,0.8286544046466602,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8669928317167956,0.8817598533455545,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8057236047157179,0.8153846153846154,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8587815551418961,0.8521199586349535,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7976368341987524,0.8124410933081998,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8686236569674407,0.8779564806054873,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8020659841285392,0.8148148148148148,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8788372358838705,0.8903345724907064,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8086137781261227,0.8187919463087249,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8496599555860357,0.8699551569506726,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8156453087750236,0.8256704980842912,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.7955386009601253,0.8321917808219178,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8122754808791353,0.8239771646051379,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8186477417458607,0.8449955713020372,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8071707325038373,0.8193916349809885,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8501355279056856,0.8653136531365314,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8097690310571176,0.8192307692307692,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8589019790339963,0.8744271310724107,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8135266647072271,0.8240917782026769,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8776819829528755,0.8897126969416126,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8058236177786486,0.8196411709159585,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8232646713040072,0.843065693430657,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8144900558440286,0.8252148997134671,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8102772607034388,0.8462192013593883,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8096771823258548,0.8240827845719662,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8758511315763692,0.8874418604651163,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8089015708174128,0.8177434908389586,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8612961692955815,0.8647058823529412,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8032253192253681,0.8197945845004668,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.86804807158486,0.8793264733395697,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8208459880474186,0.829971181556196,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8517785996538323,0.87151841868823,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7892622709904967,0.8106617647058824,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8673765553051828,0.8808864265927978,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8153575160837333,0.8266666666666667,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8773901080957511,0.8872180451127819,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8132388720159368,0.8250950570342205,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8714056529832468,0.8708708708708709,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8024497077169264,0.8133971291866029,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8816192318996766,0.8840864440078585,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8071707325038373,0.8193916349809885,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8622636425982168,0.8694817658349329,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8050480062702068,0.8131655372700871,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8698789229613664,0.8816402609506058,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7927239476176481,0.8071833648393195,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8699748538584631,0.8814192343604108,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8111202279481402,0.8235294117647058,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.7379596518728977,0.8050314465408805,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.817859883739917,0.8269230769230769,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.862735132752033,0.8606060606060606,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8006229385062539,0.815442561205273,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8524541980993435,0.8732142857142857,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8003351458149637,0.8164794007490637,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8442592501877797,0.8592592592592593,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8060154795728423,0.818957345971564,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8146104797361289,0.8488471391972673,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.810444629502629,0.8213944603629417,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8739161849710982,0.8787584869059166,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8123714117762321,0.8236415633937083,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8488843440775938,0.8650137741046832,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8168005617060188,0.8261287223823247,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8749795891708305,0.8829686013320647,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8011025929917377,0.8136882129277566,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.871997567029163,0.8832866479925303,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8065910649554228,0.8168744007670182,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8799965709806995,0.8939670932358318,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.812755135364619,0.8222862632084534,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8725813167434113,0.888283378746594,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8110242970510433,0.8238636363636364,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8487006466150682,0.8722466960352423,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8140063191927108,0.8223938223938224,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8874077430521538,0.8968105065666041,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8144941380098625,0.8295880149812734,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.842912135462591,0.859245630174793,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.807266663400934,0.819047619047619,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.884997224127233,0.8926875593542261,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8101568368113387,0.8224121557454891,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8770941510727931,0.8813229571984436,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8158371705692171,0.825,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8650538029456909,0.8693957115009746,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.819111067568009,0.8270531400966183,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8449430129649587,0.8680248007085917,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8064951340583261,0.8172248803827751,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8634311420267137,0.8802177858439202,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8090934326116063,0.8170377541142304,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.7728131837627772,0.8190158465387823,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7979246268900427,0.8113744075829384,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8737284053427388,0.8825757575757576,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8081382058064727,0.8249534450651769,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8492721498318148,0.867513611615245,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8090015838803436,0.821969696969697,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8790209333463962,0.883495145631068,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.822193102772607,0.8297872340425532,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.840513863035172,0.8654353562005277,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8104487116684628,0.8258426966292135,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8762307729989224,0.8833652007648184,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8051480193331374,0.8174904942965779,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8676684301623068,0.8834244080145719,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8126592044675223,0.822627037392138,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8602531759250188,0.8778280542986425,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8128551484275498,0.8264150943396227,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8867280624408086,0.8921001926782274,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8083300676006661,0.8242990654205608,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8736283922798079,0.8794599807135969,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8189192057738154,0.8277189605389798,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8575548643088077,0.8743169398907104,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8217134482871232,0.8314176245210728,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8663172332712845,0.8800738007380073,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8031293883282714,0.8201304753028891,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8698666764638645,0.8712871287128713,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.811987688187845,0.8249763481551561,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.870538192743542,0.8694779116465864,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8043805721563633,0.8202247191011236,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8719016361320662,0.8835041938490215,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8094812383658274,0.8202676864244742,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8583223114855817,0.8724584103512015,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7984083635413606,0.8142589118198874,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8678562097906666,0.8797763280521901,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8101568368113387,0.8224121557454891,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8831745370823945,0.8964252978918423,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.795426341399693,0.8158379373848987,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8536972175957676,0.8667287977632805,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8149697103295125,0.8235294117647058,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8764226347931159,0.8829174664107485,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8131388589530061,0.8209099709583737,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8663213154371184,0.8832579185520362,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8075585382580582,0.8225352112676056,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.86295148754123,0.8812949640287769,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8137144443355867,0.8188050930460333,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8662213023741876,0.8802946593001841,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8179558146370138,0.8265895953757225,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8646782436889715,0.8773234200743495,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8136225956043238,0.8237547892720306,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8063318474249698,0.8461538461538461,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8122754808791353,0.8239771646051379,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8599613010678947,0.8752293577981651,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.80649921622416,0.8217636022514071,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8515867378596387,0.8719785138764548,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8089015708174128,0.8177434908389586,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.7773382645896606,0.8208578637510513,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.806107328304105,0.813953488372093,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8756551876163418,0.8846880907372401,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8128551484275498,0.8264150943396227,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8758388850788674,0.8774703557312253,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.818339538225401,0.8252427184466019,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.873540625714379,0.8862164662349676,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.819111067568009,0.8270531400966183,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8789290846151334,0.8869895536562203,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8107324221939192,0.8203650336215178,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8422447013487475,0.8645276292335116,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8014863165801247,0.8122605363984674,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8657375657228699,0.878139534883721,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8177598706769864,0.8227228207639569,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8819151889226349,0.889943074003795,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8002392149178668,0.8168224299065421,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.878257568335456,0.8884723523898782,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7968653048561445,0.8106060606060606,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8803802945690865,0.8931860036832413,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8251792070801085,0.8328502415458937,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8733405995885176,0.8801534036433365,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8017781914372489,0.8158640226628895,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8714178994807484,0.8813559322033898,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8063951209953953,0.8128654970760234,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8471208484373469,0.8333333333333334,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7965775121648542,0.8116760828625236,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.7785935305835865,0.8248962655601659,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8113080075764998,0.8182701652089407,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8730487247313936,0.877431906614786,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8034130988537278,0.8145315487571702,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8567792528003656,0.8694029850746269,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8097690310571176,0.8192307692307692,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8677561967277359,0.8766603415559773,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.806111410469939,0.818613485280152,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8242443911041442,0.8585944115156647,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8126592044675223,0.822627037392138,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8738080075764998,0.8680412371134021,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8189192057738154,0.8277189605389798,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.877873844747069,0.8893023255813953,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.812755135364619,0.8222862632084534,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8804639789686817,0.8834476003917727,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8099608928513111,0.8185328185328186,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8853809477156199,0.8918660287081339,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8023537768198296,0.8137535816618912,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.7825389438620554,0.8246205733558178,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8116998954965547,0.825964252116651,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8687032592012018,0.86302780638517,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8168005617060188,0.8261287223823247,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8715097482120114,0.87776708373436,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8064951340583261,0.8172248803827751,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8822989125110219,0.8891013384321224,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8141063322556417,0.8265402843601896,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8338701381404918,0.8616187989556136,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7925320858234545,0.807909604519774,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8547606217954997,0.8709972552607502,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8234442866006989,0.8299319727891157,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8758429672447013,0.8809293320425944,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8130429280559094,0.821256038647343,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8784412657979817,0.881488736532811,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7972531106103653,0.813844714686623,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8590734299990203,0.8553971486761711,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.81314294111884,0.825426944971537,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8094934848633292,0.8331830477908025,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8020659841285392,0.8148148148148148,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8342538617288788,0.8606485539000877,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8154534469808301,0.8263358778625954,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8554362202410111,0.8727272727272727,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8114080206394305,0.8225190839694656,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.863802619117599,0.8690591658583899,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8036049606479213,0.8138195777351248,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8504314849286438,0.8714285714285714,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.811983606022011,0.8204633204633205,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8781616374383594,0.8886810102899907,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7979246268900427,0.8113744075829384,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8684277130074133,0.875,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.807266663400934,0.819047619047619,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8402219881780478,0.8627450980392157,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8139103882956141,0.8227360308285164,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8550484144867901,0.8702851885924563,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7973449593416284,0.8087954110898662,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8162453871526076,0.8480138169257341,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8082300545377356,0.8201712654614652,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8561118186865224,0.8744354110207768,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8091975278403709,0.825722273998136,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8776738186212076,0.8833172613307618,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8142022631527382,0.8262108262108262,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8598531236732962,0.8649173955296404,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8234483687665328,0.8342857142857143,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.883841971196238,0.8920454545454546,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8023537768198296,0.8137535816618912,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8896182358512131,0.8952929875120077,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8145859867411254,0.8248803827751197,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.7474894680121486,0.8067632850241546,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8179598968028476,0.8309726156751652,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8541850364129193,0.8723981900452489,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8038968355050455,0.8174077578051088,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8804639789686817,0.8834476003917727,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8095771692629241,0.8199233716475096,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8783453349008851,0.8817204301075269,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8032212370595343,0.8152380952380952,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8679521406877633,0.8795518207282913,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8163209072205349,0.8277830637488106,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.882294830345188,0.8858536585365854,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8150697233924431,0.8276515151515151,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8641740962084842,0.85625,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.801390385683028,0.8126195028680688,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8670887626138926,0.8815426997245179,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8215215864929297,0.8320610687022901,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8473412853923777,0.8619091751621872,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8154534469808301,0.8263358778625954,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8643782045001797,0.8675171736997056,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8113120897423337,0.8228571428571428,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8956863753633127,0.9010566762728146,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8147819307011528,0.8286252354048964,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8759470624734659,0.8872320596458527,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8097690310571176,0.8192307692307692,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8651497338427876,0.869140625,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8022578459227329,0.8141086749285034,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8651497338427876,0.869140625,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8150656412266092,0.8231884057971014,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.7380474184383267,0.7964169381107492,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8188232748767186,0.8280499519692603,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8397341693608962,0.8568807339449541,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8009107311975442,0.8143939393939394,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8552443584468176,0.8731884057971014,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.810444629502629,0.8213944603629417,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8005474184383267,0.8366124893071001,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8147819307011528,0.8286252354048964,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8591652787302831,0.8508863399374348,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8072707455667679,0.8235294117647058,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8689951340583261,0.8661257606490872,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7953263283367624,0.8116213683223993,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8692910910812841,0.87279843444227,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8137226086672545,0.8278457196613358,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8676521014989713,0.8698224852071006,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8193988602592993,0.826044703595724,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8666805460305018,0.8609680741503605,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8134307338101303,0.8244274809160306,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8612084027301525,0.8721804511278195,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8099608928513111,0.8185328185328186,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8743958394565821,0.8775710088148874,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8145859867411254,0.8248803827751197,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8845216518075831,0.8966789667896679,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8041846281963358,0.8163653663177926,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.870930080663597,0.8757281553398059,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8013944678488619,0.817244611059044,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8125836843995948,0.8434782608695652,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8169924235002123,0.8254580520732884,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.879116864243493,0.8832684824902723,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7973490415074622,0.8134957825679475,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8515867378596387,0.8719785138764548,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8012944547859312,0.8129770992366412,binary,custom,immune
