f1,dataset,model,odr,rank
0.8171334431630972,Immune,resnet,0.5,q1
0.7326589595375722,Immune,resnet,0.5,q1
0.8423772609819121,Immune,resnet,0.5,q1
0.830220713073005,Immune,resnet,0.5,q1
0.8271298593879239,Immune,resnet,0.5,q1
0.7198879551820728,Immune,resnet,0.5,q1
0.810752688172043,Immune,resnet,0.6,q1
0.7914893617021277,Immune,resnet,0.6,q1
0.7508690614136733,Immune,resnet,0.6,q1
0.8478664192949907,Immune,resnet,0.6,q1
0.83984375,Immune,resnet,0.6,q1
0.8554095045500506,Immune,resnet,0.6,q1
0.2743801652892562,Immune,resnet,0.6,q1
0.7924528301886793,Immune,resnet,0.6,q1
0.6886446886446886,Immune,resnet,0.6,q1
0.8490749756572541,Immune,resnet,0.6,q1
0.8266228430566968,Immune,resnet,0.7,q1
0.8517241379310345,Immune,resnet,0.7,q1
0.8594594594594595,Immune,resnet,0.7,q1
0.8556244464127547,Immune,resnet,0.7,q1
0.7700453857791225,Immune,resnet,0.7,q1
0.8628519527702089,Immune,resnet,0.7,q1
0.8438818565400844,Immune,resnet,0.7,q1
0.834901625320787,Immune,resnet,0.7,q1
0.8132578819725141,Immune,resnet,0.7,q1
0.8047244094488188,Immune,resnet,0.7,q1
0.8659981768459435,Immune,resnet,0.8,q1
0.8638838475499092,Immune,resnet,0.8,q1
0.8556876061120543,Immune,resnet,0.8,q1
0.8561085972850678,Immune,resnet,0.8,q1
0.7935222672064778,Immune,resnet,0.8,q1
0.8764044943820225,Immune,resnet,0.8,q1
0.858843537414966,Immune,resnet,0.8,q1
0.8420168067226891,Immune,resnet,0.8,q1
0.8668503213957759,Immune,resnet,0.8,q1
0.8032128514056225,Immune,resnet,0.8,q1
0.8578811369509044,Immune,resnet,0.9,q1
0.829592684954281,Immune,resnet,0.9,q1
0.8616187989556136,Immune,resnet,0.9,q1
0.8554421768707483,Immune,resnet,0.9,q1
0.863593603010348,Immune,resnet,0.9,q1
0.847457627118644,Immune,resnet,0.9,q1
0.8369678089304258,Immune,resnet,0.9,q1
0.875222816399287,Immune,resnet,0.9,q1
0.8672397325692455,Immune,resnet,0.9,q1
0.789983844911147,Immune,resnet,0.9,q1
0.8766114180478821,Immune,resnet,0.5,q3
0.8363019508057676,Immune,resnet,0.5,q3
0.8183306055646481,Immune,resnet,0.5,q3
0.8395061728395061,Immune,resnet,0.5,q3
0.8521739130434782,Immune,resnet,0.5,q3
0.8631006346328196,Immune,resnet,0.5,q3
0.8579285059578369,Immune,resnet,0.5,q3
0.795869737887212,Immune,resnet,0.5,q3
0.8674928503336511,Immune,resnet,0.5,q3
0.8394849785407725,Immune,resnet,0.5,q3
0.8298918387413963,Immune,resnet,0.6,q3
0.8447653429602888,Immune,resnet,0.6,q3
0.8352713178294574,Immune,resnet,0.6,q3
0.8388791593695272,Immune,resnet,0.6,q3
0.8426395939086294,Immune,resnet,0.6,q3
0.8551236749116607,Immune,resnet,0.6,q3
0.8341810783316378,Immune,resnet,0.6,q3
0.852017937219731,Immune,resnet,0.6,q3
0.849802371541502,Immune,resnet,0.6,q3
0.8561085972850678,Immune,resnet,0.6,q3
0.8167364016736401,Immune,resnet,0.7,q3
0.8679611650485437,Immune,resnet,0.7,q3
0.8257261410788381,Immune,resnet,0.7,q3
0.8702851885924563,Immune,resnet,0.7,q3
0.8549356223175966,Immune,resnet,0.7,q3
0.8640595903165735,Immune,resnet,0.7,q3
0.829308909242298,Immune,resnet,0.7,q3
0.803347280334728,Immune,resnet,0.7,q3
0.8699551569506726,Immune,resnet,0.7,q3
0.8684684684684685,Immune,resnet,0.7,q3
0.7885906040268457,Immune,resnet,0.8,q3
0.8133439237490071,Immune,resnet,0.8,q3
0.8737137511693172,Immune,resnet,0.8,q3
0.8655387355298308,Immune,resnet,0.8,q3
0.8527397260273972,Immune,resnet,0.8,q3
0.8189655172413793,Immune,resnet,0.8,q3
0.7699248120300752,Immune,resnet,0.8,q3
0.852994555353902,Immune,resnet,0.8,q3
0.774746687451286,Immune,resnet,0.8,q3
0.8698817106460418,Immune,resnet,0.8,q3
0.8617886178861789,Immune,resnet,0.9,q3
0.8661971830985915,Immune,resnet,0.9,q3
0.8761726078799249,Immune,resnet,0.9,q3
0.856140350877193,Immune,resnet,0.9,q3
0.863013698630137,Immune,resnet,0.9,q3
0.8152059134107709,Immune,resnet,0.9,q3
0.8633364750235627,Immune,resnet,0.9,q3
0.8754512635379061,Immune,resnet,0.9,q3
0.864516129032258,Immune,resnet,0.9,q3
0.7709750566893424,Immune,resnet,0.9,q3
0.8336106489184693,Immune,resnet,0.5,q2
0.8467023172905526,Immune,resnet,0.5,q2
0.8348700754400671,Immune,resnet,0.5,q2
0.8444444444444444,Immune,resnet,0.5,q2
0.8241206030150754,Immune,resnet,0.5,q2
0.8621646623496763,Immune,resnet,0.5,q2
0.8445229681978799,Immune,resnet,0.5,q2
0.8318293683347006,Immune,resnet,0.5,q2
0.8717948717948718,Immune,resnet,0.5,q2
0.8536155202821869,Immune,resnet,0.5,q2
0.8305439330543933,Immune,resnet,0.6,q2
0.8414179104477612,Immune,resnet,0.6,q2
0.832,Immune,resnet,0.6,q2
0.8017148981779206,Immune,resnet,0.6,q2
0.8313856427378965,Immune,resnet,0.6,q2
0.7901234567901234,Immune,resnet,0.6,q2
0.8305084745762712,Immune,resnet,0.6,q2
0.8346774193548387,Immune,resnet,0.6,q2
0.8273092369477911,Immune,resnet,0.6,q2
0.8491295938104448,Immune,resnet,0.6,q2
0.8530973451327434,Immune,resnet,0.7,q2
0.7934528448947779,Immune,resnet,0.7,q2
0.8487544483985765,Immune,resnet,0.7,q2
0.8557409224730128,Immune,resnet,0.7,q2
0.8358714043993232,Immune,resnet,0.7,q2
0.8687050359712231,Immune,resnet,0.7,q2
0.8288907996560619,Immune,resnet,0.7,q2
0.8778195488721805,Immune,resnet,0.7,q2
0.872072072072072,Immune,resnet,0.7,q2
0.8154713940370669,Immune,resnet,0.7,q2
0.8677248677248677,Immune,resnet,0.8,q2
0.8707865168539326,Immune,resnet,0.8,q2
0.8240064882400648,Immune,resnet,0.8,q2
0.8547008547008547,Immune,resnet,0.8,q2
0.8563922942206655,Immune,resnet,0.8,q2
0.8599290780141844,Immune,resnet,0.8,q2
0.8490230905861457,Immune,resnet,0.8,q2
0.8546861564918314,Immune,resnet,0.8,q2
0.8423772609819121,Immune,resnet,0.8,q2
0.8773500447627574,Immune,resnet,0.8,q2
0.8633093525179856,Immune,resnet,0.9,q2
0.8607367475292004,Immune,resnet,0.9,q2
0.8610354223433242,Immune,resnet,0.9,q2
0.8578856152512998,Immune,resnet,0.9,q2
0.8589285714285714,Immune,resnet,0.9,q2
0.8717472118959108,Immune,resnet,0.9,q2
0.8571428571428571,Immune,resnet,0.9,q2
0.8204683434518647,Immune,resnet,0.9,q2
0.8352027610008628,Immune,resnet,0.9,q2
0.8724954462659381,Immune,resnet,0.9,q2
0.8469483568075117,Immune,resnet,0.3,mix
0.8506616257088847,Immune,resnet,0.3,mix
0.8682464454976303,Immune,resnet,0.3,mix
0.833922261484099,Immune,resnet,0.3,mix
0.8330308529945554,Immune,resnet,0.3,mix
0.827708703374778,Immune,resnet,0.3,mix
0.8261306532663316,Immune,resnet,0.3,mix
0.8475452196382429,Immune,resnet,0.3,mix
0.8446428571428571,Immune,resnet,0.3,mix
0.8431924882629108,Immune,resnet,0.3,mix
0.8213114754098361,Immune,resnet,0.4,mix
0.8023450586264657,Immune,resnet,0.4,mix
0.84375,Immune,resnet,0.4,mix
0.8219895287958116,Immune,resnet,0.4,mix
0.8530207394048692,Immune,resnet,0.4,mix
0.8315217391304348,Immune,resnet,0.4,mix
0.8472468916518651,Immune,resnet,0.4,mix
0.8493392070484581,Immune,resnet,0.4,mix
0.8390804597701149,Immune,resnet,0.4,mix
0.8398104265402844,Immune,resnet,0.4,mix
0.8538011695906432,Immune,resnet,0.5,mix
0.8555555555555555,Immune,resnet,0.5,mix
0.8526119402985075,Immune,resnet,0.5,mix
0.8579387186629527,Immune,resnet,0.5,mix
0.8563049853372434,Immune,resnet,0.5,mix
0.849802371541502,Immune,resnet,0.5,mix
0.8663414634146341,Immune,resnet,0.5,mix
0.8477064220183487,Immune,resnet,0.5,mix
0.8620361560418649,Immune,resnet,0.5,mix
0.8671586715867159,Immune,resnet,0.5,mix
0.8672397325692455,Immune,resnet,0.6,mix
0.8697355533790402,Immune,resnet,0.6,mix
0.8412698412698413,Immune,resnet,0.6,mix
0.8539944903581267,Immune,resnet,0.6,mix
0.8187633262260128,Immune,resnet,0.6,mix
0.8488063660477454,Immune,resnet,0.6,mix
0.8486536675951718,Immune,resnet,0.6,mix
0.8694835680751174,Immune,resnet,0.6,mix
0.841897233201581,Immune,resnet,0.6,mix
0.8579881656804734,Immune,resnet,0.6,mix
0.8375,Immune,resnet,0.7,mix
0.8576960309777347,Immune,resnet,0.7,mix
0.8421052631578947,Immune,resnet,0.7,mix
0.8596153846153847,Immune,resnet,0.7,mix
0.8460144927536232,Immune,resnet,0.7,mix
0.8433530906011855,Immune,resnet,0.7,mix
0.8557504873294347,Immune,resnet,0.7,mix
0.8438308886971527,Immune,resnet,0.7,mix
0.8679593721144968,Immune,resnet,0.7,mix
0.8732125834127741,Immune,resnet,0.7,mix
0.8614834673815907,Immune,resnet,0.8,mix
0.8669683257918552,Immune,resnet,0.8,mix
0.8653500897666068,Immune,resnet,0.8,mix
0.8355932203389831,Immune,resnet,0.8,mix
0.8726591760299626,Immune,resnet,0.8,mix
0.8670309653916212,Immune,resnet,0.8,mix
0.839549002601908,Immune,resnet,0.8,mix
0.8582089552238806,Immune,resnet,0.8,mix
0.8427454387489139,Immune,resnet,0.8,mix
0.8355481727574751,Immune,resnet,0.8,mix
0.8607843137254902,Immune,resnet,0.9,mix
0.8360797918473547,Immune,resnet,0.9,mix
0.8304093567251462,Immune,resnet,0.9,mix
0.8648648648648649,Immune,resnet,0.9,mix
0.867816091954023,Immune,resnet,0.9,mix
0.8602150537634409,Immune,resnet,0.9,mix
0.8661567877629063,Immune,resnet,0.9,mix
0.8656429942418427,Immune,resnet,0.9,mix
0.8445642407906558,Immune,resnet,0.9,mix
0.8526591107236269,Immune,resnet,0.9,mix
0.7878787878787878,Immune,custom,0.3,mix
0.7925998052580331,Immune,custom,0.3,mix
0.7850287907869482,Immune,custom,0.3,mix
0.7834456207892204,Immune,custom,0.3,mix
0.7855100095328885,Immune,custom,0.3,mix
0.779296875,Immune,custom,0.3,mix
0.7891682785299806,Immune,custom,0.3,mix
0.7903381642512077,Immune,custom,0.3,mix
0.7864077669902912,Immune,custom,0.3,mix
0.7849355797819624,Immune,custom,0.3,mix
0.7854477611940298,Immune,custom,0.4,mix
0.7947516401124649,Immune,custom,0.4,mix
0.7906542056074767,Immune,custom,0.4,mix
0.7908309455587392,Immune,custom,0.4,mix
0.793418647166362,Immune,custom,0.4,mix
0.7893738140417458,Immune,custom,0.4,mix
0.7877094972067039,Immune,custom,0.4,mix
0.7872340425531915,Immune,custom,0.4,mix
0.786308973172988,Immune,custom,0.4,mix
0.7903075489282386,Immune,custom,0.4,mix
0.780209324452902,Immune,custom,0.5,mix
0.7821122740247384,Immune,custom,0.5,mix
0.7863894139886578,Immune,custom,0.5,mix
0.7853107344632768,Immune,custom,0.5,mix
0.7849566055930569,Immune,custom,0.5,mix
0.7894736842105263,Immune,custom,0.5,mix
0.7738791423001949,Immune,custom,0.5,mix
0.7883349012229539,Immune,custom,0.5,mix
0.7824390243902439,Immune,custom,0.5,mix
0.7879924953095685,Immune,custom,0.5,mix
0.756385068762279,Immune,custom,0.6,mix
0.7738209817131858,Immune,custom,0.6,mix
0.7512794268167861,Immune,custom,0.6,mix
0.7618110236220472,Immune,custom,0.6,mix
0.7632135306553911,Immune,custom,0.6,mix
0.756319514661274,Immune,custom,0.6,mix
0.7751196172248804,Immune,custom,0.6,mix
0.7630285152409046,Immune,custom,0.6,mix
0.756385068762279,Immune,custom,0.6,mix
0.7549019607843137,Immune,custom,0.6,mix
0.7814814814814814,Immune,custom,0.7,mix
0.7405128205128205,Immune,custom,0.7,mix
0.7629268292682927,Immune,custom,0.7,mix
0.7724665391969407,Immune,custom,0.7,mix
0.7835820895522388,Immune,custom,0.7,mix
0.7863247863247863,Immune,custom,0.7,mix
0.7581441263573544,Immune,custom,0.7,mix
0.788785046728972,Immune,custom,0.7,mix
0.7743785850860421,Immune,custom,0.7,mix
0.7847157502329916,Immune,custom,0.7,mix
0.7699805068226121,Immune,custom,0.8,mix
0.7842401500938087,Immune,custom,0.8,mix
0.7851851851851852,Immune,custom,0.8,mix
0.7512588116817724,Immune,custom,0.8,mix
0.7720659553831232,Immune,custom,0.8,mix
0.7770334928229665,Immune,custom,0.8,mix
0.761633428300095,Immune,custom,0.8,mix
0.7665369649805448,Immune,custom,0.8,mix
0.745658835546476,Immune,custom,0.8,mix
0.7890772128060264,Immune,custom,0.8,mix
0.7710144927536232,Immune,custom,0.9,mix
0.7861811391223156,Immune,custom,0.9,mix
0.7836034318398475,Immune,custom,0.9,mix
0.7796934865900383,Immune,custom,0.9,mix
0.7577268195413759,Immune,custom,0.9,mix
0.7881679389312977,Immune,custom,0.9,mix
0.7784090909090909,Immune,custom,0.9,mix
0.7554671968190855,Immune,custom,0.9,mix
0.7592233009708738,Immune,custom,0.9,mix
0.7772511848341233,Immune,custom,0.9,mix
0.7651245551601423,Immune,custom,0.5,max
0.7717770034843205,Immune,custom,0.5,max
0.7763272410791993,Immune,custom,0.5,max
0.7763272410791993,Immune,custom,0.5,max
0.7767158992180713,Immune,custom,0.5,max
0.7751531058617673,Immune,custom,0.5,max
0.7777777777777778,Immune,custom,0.5,max
0.7805724197745013,Immune,custom,0.5,max
0.7653880463871543,Immune,custom,0.5,max
0.7824591573516767,Immune,custom,0.5,max
0.7897872340425532,Immune,custom,0.6,max
0.7864583333333334,Immune,custom,0.6,max
0.7830596369922213,Immune,custom,0.6,max
0.7806563039723662,Immune,custom,0.6,max
0.784070796460177,Immune,custom,0.6,max
0.7856517935258093,Immune,custom,0.6,max
0.7839721254355401,Immune,custom,0.6,max
0.79421768707483,Immune,custom,0.6,max
0.7846153846153846,Immune,custom,0.6,max
0.7878260869565218,Immune,custom,0.6,max
0.7897774113767518,Immune,custom,0.7,max
0.7942664418212478,Immune,custom,0.7,max
0.7945900253592562,Immune,custom,0.7,max
0.792,Immune,custom,0.7,max
0.7926634768740032,Immune,custom,0.7,max
0.7947454844006568,Immune,custom,0.7,max
0.7886178861788617,Immune,custom,0.7,max
0.7973531844499586,Immune,custom,0.7,max
0.7893030794165316,Immune,custom,0.7,max
0.7966804979253111,Immune,custom,0.7,max
0.7937608318890814,Immune,custom,0.8,max
0.7926112510495382,Immune,custom,0.8,max
0.7915652879156528,Immune,custom,0.8,max
0.7908552074513124,Immune,custom,0.8,max
0.7900172117039587,Immune,custom,0.8,max
0.791095890410959,Immune,custom,0.8,max
0.7879282218597063,Immune,custom,0.8,max
0.7926829268292683,Immune,custom,0.8,max
0.7983402489626557,Immune,custom,0.8,max
0.7906976744186046,Immune,custom,0.8,max
0.7932564330079858,Immune,custom,0.9,max
0.7950530035335689,Immune,custom,0.9,max
0.7941429801894918,Immune,custom,0.9,max
0.7964912280701755,Immune,custom,0.9,max
0.7853309481216458,Immune,custom,0.9,max
0.7800904977375566,Immune,custom,0.9,max
0.7929203539823009,Immune,custom,0.9,max
0.783710407239819,Immune,custom,0.9,max
0.7954144620811288,Immune,custom,0.9,max
0.7865367581930912,Immune,custom,0.9,max
0.7740628166160081,Immune,custom,0.5,q1
0.7172717271727173,Immune,custom,0.5,q1
0.7597535934291582,Immune,custom,0.5,q1
0.7810650887573964,Immune,custom,0.5,q1
0.7537993920972644,Immune,custom,0.5,q1
0.7670396744659207,Immune,custom,0.5,q1
0.7710144927536232,Immune,custom,0.5,q1
0.7634517766497462,Immune,custom,0.5,q1
0.7538940809968847,Immune,custom,0.5,q1
0.7630285152409046,Immune,custom,0.5,q1
0.6619047619047619,Immune,custom,0.6,q1
0.5989717223650386,Immune,custom,0.6,q1
0.6461916461916462,Immune,custom,0.6,q1
0.6602870813397129,Immune,custom,0.6,q1
0.6666666666666666,Immune,custom,0.6,q1
0.6577992744860943,Immune,custom,0.6,q1
0.6343283582089553,Immune,custom,0.6,q1
0.6783625730994152,Immune,custom,0.6,q1
0.6697892271662763,Immune,custom,0.6,q1
0.6744730679156908,Immune,custom,0.6,q1
0.7771317829457365,Immune,custom,0.7,q1
0.7466666666666667,Immune,custom,0.7,q1
0.7518324607329843,Immune,custom,0.7,q1
0.7839101964452759,Immune,custom,0.7,q1
0.7640232108317214,Immune,custom,0.7,q1
0.7799227799227799,Immune,custom,0.7,q1
0.7683284457478006,Immune,custom,0.7,q1
0.7720659553831232,Immune,custom,0.7,q1
0.7782974742750234,Immune,custom,0.7,q1
0.7806763285024154,Immune,custom,0.7,q1
0.7721639656816015,Immune,custom,0.8,q1
0.7657572906867357,Immune,custom,0.8,q1
0.7808471454880295,Immune,custom,0.8,q1
0.7721280602636534,Immune,custom,0.8,q1
0.7524366471734892,Immune,custom,0.8,q1
0.7695202257761053,Immune,custom,0.8,q1
0.7763401109057301,Immune,custom,0.8,q1
0.7617224880382775,Immune,custom,0.8,q1
0.760643330179754,Immune,custom,0.8,q1
0.7823691460055097,Immune,custom,0.8,q1
0.7340748230535895,Immune,custom,0.9,q1
0.7450199203187251,Immune,custom,0.9,q1
0.771563981042654,Immune,custom,0.9,q1
0.7512291052114061,Immune,custom,0.9,q1
0.7607003891050583,Immune,custom,0.9,q1
0.7200832466181062,Immune,custom,0.9,q1
0.755859375,Immune,custom,0.9,q1
0.7282051282051282,Immune,custom,0.9,q1
0.759493670886076,Immune,custom,0.9,q1
0.7402985074626866,Immune,custom,0.9,q1
0.771964461994077,Immune,custom,0.5,q3
0.7695274831243973,Immune,custom,0.5,q3
0.7855787476280834,Immune,custom,0.5,q3
0.7794970986460348,Immune,custom,0.5,q3
0.7783063748810657,Immune,custom,0.5,q3
0.783625730994152,Immune,custom,0.5,q3
0.7826904985888994,Immune,custom,0.5,q3
0.7821969696969697,Immune,custom,0.5,q3
0.7643564356435644,Immune,custom,0.5,q3
0.7903075489282386,Immune,custom,0.5,q3
0.7900552486187845,Immune,custom,0.6,q3
0.7412882787750792,Immune,custom,0.6,q3
0.7635270541082164,Immune,custom,0.6,q3
0.7689320388349514,Immune,custom,0.6,q3
0.7466666666666667,Immune,custom,0.6,q3
0.75730110775428,Immune,custom,0.6,q3
0.7622868605817452,Immune,custom,0.6,q3
0.775549188156638,Immune,custom,0.6,q3
0.7881040892193308,Immune,custom,0.6,q3
0.76266137040715,Immune,custom,0.6,q3
0.7963800904977375,Immune,custom,0.7,q3
0.7812206572769953,Immune,custom,0.7,q3
0.7825278810408922,Immune,custom,0.7,q3
0.7993019197207679,Immune,custom,0.7,q3
0.7946428571428571,Immune,custom,0.7,q3
0.802158273381295,Immune,custom,0.7,q3
0.7953529937444147,Immune,custom,0.7,q3
0.7992926613616269,Immune,custom,0.7,q3
0.7960819234194123,Immune,custom,0.7,q3
0.7938237965485921,Immune,custom,0.7,q3
0.7823691460055097,Immune,custom,0.8,q3
0.7925531914893617,Immune,custom,0.8,q3
0.8034188034188035,Immune,custom,0.8,q3
0.7985927880386984,Immune,custom,0.8,q3
0.7960644007155635,Immune,custom,0.8,q3
0.7870619946091644,Immune,custom,0.8,q3
0.794066317626527,Immune,custom,0.8,q3
0.7927601809954751,Immune,custom,0.8,q3
0.7932862190812721,Immune,custom,0.8,q3
0.7939339875111507,Immune,custom,0.8,q3
0.7829313543599258,Immune,custom,0.9,q3
0.7803958529688972,Immune,custom,0.9,q3
0.7934782608695652,Immune,custom,0.9,q3
0.7834862385321101,Immune,custom,0.9,q3
0.7818012999071495,Immune,custom,0.9,q3
0.7717287488061128,Immune,custom,0.9,q3
0.7838086476540939,Immune,custom,0.9,q3
0.7649325626204239,Immune,custom,0.9,q3
0.7833333333333333,Immune,custom,0.9,q3
0.7801287948482061,Immune,custom,0.9,q3
0.7606490872210954,Immune,custom,0.5,q2
0.7532467532467533,Immune,custom,0.5,q2
0.7631318136769079,Immune,custom,0.5,q2
0.7650602409638554,Immune,custom,0.5,q2
0.767578125,Immune,custom,0.5,q2
0.7586891757696127,Immune,custom,0.5,q2
0.7629268292682927,Immune,custom,0.5,q2
0.7529880478087649,Immune,custom,0.5,q2
0.746938775510204,Immune,custom,0.5,q2
0.766859344894027,Immune,custom,0.5,q2
0.6568265682656826,Immune,custom,0.6,q2
0.6441947565543071,Immune,custom,0.6,q2
0.6658536585365854,Immune,custom,0.6,q2
0.6534653465346535,Immune,custom,0.6,q2
0.6415094339622641,Immune,custom,0.6,q2
0.64,Immune,custom,0.6,q2
0.6305170239596469,Immune,custom,0.6,q2
0.6715328467153284,Immune,custom,0.6,q2
0.6476426799007444,Immune,custom,0.6,q2
0.6731234866828087,Immune,custom,0.6,q2
0.7320837927232635,Immune,custom,0.7,q2
0.7171492204899778,Immune,custom,0.7,q2
0.7103448275862069,Immune,custom,0.7,q2
0.7455497382198953,Immune,custom,0.7,q2
0.7238723872387238,Immune,custom,0.7,q2
0.7381974248927039,Immune,custom,0.7,q2
0.7413793103448276,Immune,custom,0.7,q2
0.7256637168141593,Immune,custom,0.7,q2
0.7354838709677419,Immune,custom,0.7,q2
0.740343347639485,Immune,custom,0.7,q2
0.7549530761209593,Immune,custom,0.8,q2
0.7370558375634517,Immune,custom,0.8,q2
0.7470119521912351,Immune,custom,0.8,q2
0.7338877338877339,Immune,custom,0.8,q2
0.7347826086956522,Immune,custom,0.8,q2
0.7515527950310559,Immune,custom,0.8,q2
0.7295597484276729,Immune,custom,0.8,q2
0.737406216505895,Immune,custom,0.8,q2
0.7180043383947939,Immune,custom,0.8,q2
0.7538619979402678,Immune,custom,0.8,q2
0.7288503253796096,Immune,custom,0.9,q2
0.7424400417101147,Immune,custom,0.9,q2
0.750996015936255,Immune,custom,0.9,q2
0.7208791208791209,Immune,custom,0.9,q2
0.750256937307297,Immune,custom,0.9,q2
0.7214912280701754,Immune,custom,0.9,q2
0.7360672975814931,Immune,custom,0.9,q2
0.7358288770053476,Immune,custom,0.9,q2
0.7481865284974093,Immune,custom,0.9,q2
0.7415966386554622,Immune,custom,0.9,q2
